Tract,neighborhood,Labor Force,Unemployed,Employed,Family Poverty,No HS,Some HS,HS Graduates,Bachelors Degree,Grad/Prof Degree,Private Health Ins,Public Health Ins,No Health Ins,No Vehicles,One Vehicle,Two Vehicles,Three+ Vehicles,Drive Alone,Carpooled,Walked,Other means,WFH,Public Transit,Total Population,Male,Female,Census Tract Number,Life Expectancy,Life Expectancy Standard Error,NAME10,Life Expectancy_abvavg,Life_Expectancy_Difference,Unemployed_cat_10-15%,Unemployed_cat_15-20%,Unemployed_cat_20-25%,Unemployed_cat_25 or more,Unemployed_cat_5-10%,Unemployed_cat_less than 5%,sex_cat_More Men,sex_cat_More Women,vehicle_cat_No Vehicles,vehicle_cat_One Vehicle,vehicle_cat_Three+ Vehicles,vehicle_cat_Two Vehicles,transport_cat_Carpooled,transport_cat_Drive Alone,transport_cat_Public Transit,transport_cat_Walked,education_cat_Bachelors Degree,education_cat_Grad/Prof Degree,education_cat_HS Graduates,education_cat_No HS,education_cat_Some HS,health_ins_cat_No Health Ins,health_ins_cat_Private Health Ins,health_ins_cat_Public Health Ins,area_Central,area_Far North Side,area_Far South Side,area_Far Southwest Side,area_North Side,area_Northwest Side,area_South Side,area_Southwest Side,area_West Side
520500.0,EAST SIDE,2427.0,6.5,59.5,15.2,15.5,6.1,34.0,13.0,5.4,76.6,23.8,8.2,7.0,38.1,32.4,22.5,78.7,13.3,3.2,0.0,0.0,4.8,4565.0,44.7,55.3,5205.0,78.5,1.1573,5205.0,1,1.74069427017983,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
530400.0,WEST PULLMAN,1096.0,17.6,49.0,17.9,2.4,6.3,27.7,11.7,11.0,50.5,41.7,18.8,12.5,54.5,24.5,8.5,42.8,5.1,0.5,0.8,7.3,43.5,1980.0,47.4,52.6,5304.0,72.3,1.6182,5304.0,0,-4.459305729820173,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
250400.0,AUSTIN,2474.0,12.3,46.4,23.4,9.2,13.6,36.9,6.3,1.2,38.6,43.4,23.6,20.0,54.8,17.3,7.9,65.6,6.3,0.6,1.1,2.4,24.0,5271.0,47.3,52.7,2504.0,76.1,3.7736,2504.0,0,-0.6593057298201757,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251600.0,AUSTIN,1214.0,4.5,37.5,25.9,3.5,19.4,38.5,5.2,3.1,36.1,55.6,14.3,27.4,43.7,26.4,2.4,58.9,6.6,0.0,0.0,0.0,34.5,3606.0,51.9,48.1,2516.0,69.3,2.1097,2516.0,0,-7.459305729820173,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251800.0,AUSTIN,1842.0,12.9,39.1,32.6,6.4,23.6,44.9,2.4,1.5,21.3,62.5,20.2,40.9,44.0,13.1,2.0,49.1,9.2,5.9,3.8,5.5,26.6,5094.0,48.5,51.5,2518.0,69.9,1.5856,2518.0,0,-6.859305729820164,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
260900.0,WEST GARFIELD PARK,514.0,8.0,38.8,39.4,5.1,16.8,44.7,1.0,0.0,24.9,63.5,18.8,32.1,44.4,19.1,4.3,53.4,1.8,0.0,2.8,9.8,32.2,1536.0,52.5,47.5,2609.0,70.49999999999999,3.041733333333333,2609.0,0,-6.259305729820184,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
271200.0,EAST GARFIELD PARK,355.0,7.5,29.8,45.5,8.4,22.0,35.1,5.9,0.3,29.1,56.5,17.9,46.8,37.3,11.1,4.7,58.1,4.9,5.3,0.0,0.0,31.7,1254.0,51.4,48.6,2712.0,73.1,2.7646,2712.0,0,-3.6593057298201757,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
283800.0,NEAR WEST SIDE,2054.0,10.0,62.9,13.5,2.3,8.2,11.7,32.7,25.4,68.6,26.9,10.5,26.4,51.3,20.1,2.2,62.5,9.4,3.0,2.2,6.1,16.7,3414.0,50.2,49.8,2838.0,76.2,2.2688,2838.0,0,-0.5593057298201671,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
561000.0,GARFIELD RIDGE,2750.0,7.9,56.1,5.3,7.3,4.9,22.6,17.2,13.0,85.2,21.9,5.4,12.4,31.8,41.5,14.3,80.1,7.9,0.0,0.6,0.0,11.5,5272.0,46.1,53.9,5610.0,79.8,1.5569,5610.0,1,3.040694270179827,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
611100.0,NEW CITY,1090.0,15.3,49.9,38.1,28.6,14.8,42.0,2.8,0.0,19.5,49.4,31.5,18.7,59.3,15.3,6.8,58.6,13.1,5.9,0.6,0.0,21.8,2324.0,50.7,49.3,6111.0,78.6,3.7516,6111.0,1,1.8406942701798243,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
611400.0,NEW CITY,1492.0,5.7,55.4,34.4,36.9,13.9,36.5,3.8,1.5,23.1,53.1,26.8,21.6,36.9,31.9,9.6,47.1,20.0,5.8,0.0,1.3,25.8,3405.0,54.9,45.1,6114.0,75.6,1.8964,6114.0,0,-1.1593057298201757,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
630500.0,GAGE PARK,3377.0,9.4,62.6,18.4,38.0,16.8,28.1,3.3,0.7,26.0,37.4,38.5,9.0,39.4,34.7,16.9,45.3,33.3,1.3,0.0,1.3,18.7,6405.0,54.2,45.8,6305.0,76.0,1.7016,6305.0,0,-0.75930572982017,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
640100.0,CLEARING,667.0,6.5,56.7,11.3,18.1,9.8,34.6,9.6,2.0,64.8,29.9,14.8,22.4,46.3,21.9,9.4,53.9,7.9,12.4,0.7,0.0,25.1,1342.0,44.3,55.7,6401.0,78.2,1.6951,6401.0,1,1.4406942701798329,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
640600.0,CLEARING,2240.0,8.0,58.3,24.3,10.6,8.3,36.5,5.8,5.4,53.7,40.0,14.8,15.3,48.9,27.7,8.1,65.3,10.3,5.7,0.8,2.9,15.2,4352.0,48.0,52.0,6406.0,77.0,1.4308,6406.0,1,0.24069427017983003,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
650400.0,WEST LAWN,3071.0,9.8,53.5,11.8,24.7,9.5,39.4,7.3,3.9,50.0,36.8,18.7,9.5,35.0,40.3,15.2,72.9,11.0,0.0,0.0,0.6,15.5,6575.0,48.3,51.7,6504.0,82.4,2.0448,6504.0,1,5.640694270179836,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
660500.0,CHICAGO LAWN,2332.0,7.6,51.9,26.2,32.3,15.3,35.2,3.0,1.6,25.9,46.4,32.3,18.1,31.8,31.0,19.1,53.1,23.1,3.2,0.2,5.9,14.5,5346.0,51.8,48.2,6605.0,82.7,2.4464,6605.0,1,5.940694270179833,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
661100.0,CHICAGO LAWN,3282.0,10.1,58.4,19.1,13.3,11.5,37.3,6.9,1.1,43.5,36.2,23.9,16.1,35.3,31.2,17.4,73.0,7.4,2.2,0.5,3.4,13.5,6285.0,48.5,51.5,6611.0,75.4,1.019,6611.0,0,-1.3593057298201643,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
670600.0,WEST ENGLEWOOD,637.0,20.0,32.3,36.9,6.1,16.2,35.9,5.4,3.0,27.1,54.7,21.6,45.5,20.3,26.8,7.5,47.3,6.7,4.9,0.0,3.1,38.0,1460.0,45.3,54.7,6706.0,72.0,1.2484,6706.0,0,-4.75930572982017,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
690500.0,GREATER GRAND CROSSING,359.0,13.3,48.0,25.9,0.0,16.4,29.6,13.5,4.7,36.8,55.4,15.6,36.8,46.6,12.2,4.4,35.7,4.7,1.4,0.0,1.8,56.3,778.0,53.5,46.5,6905.0,67.63333333333334,2.0305999999999997,6905.0,0,-9.12597239648683,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
691000.0,GREATER GRAND CROSSING,1327.0,9.7,55.1,18.9,1.7,6.1,25.1,16.5,9.2,62.7,33.0,14.9,24.7,43.8,23.4,8.2,63.7,3.8,6.1,0.7,1.2,24.5,2599.0,43.7,56.3,6910.0,73.5,1.6336,6910.0,0,-3.25930572982017,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
710400.0,AUBURN GRESHAM,2182.0,17.8,36.6,23.5,2.7,11.1,33.4,7.1,6.9,42.6,50.6,15.0,23.3,47.3,21.1,8.4,67.1,7.8,0.7,0.0,3.3,21.1,4912.0,42.2,57.8,7104.0,71.5,1.3304,7104.0,0,-5.25930572982017,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
740400.0,MOUNT GREENWOOD,2737.0,6.9,66.2,5.0,0.7,3.2,29.1,21.1,10.1,89.4,15.0,5.5,7.2,28.2,46.4,18.2,79.9,5.6,2.0,1.0,1.0,10.6,4857.0,49.8,50.2,7404.0,76.5,1.2505,7404.0,0,-0.25930572982017,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
81000.0,NEAR NORTH SIDE,4629.0,3.4,60.9,20.0,4.2,2.0,9.6,31.5,27.7,79.0,24.3,6.8,64.9,32.1,2.6,0.4,17.4,2.5,35.3,7.3,8.1,29.5,7367.0,43.7,56.3,810.0,79.3,1.8606,810.0,1,2.540694270179827,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
230400.0,HUMBOLDT PARK,1189.0,9.5,52.3,19.8,33.3,9.8,22.2,7.8,5.2,28.9,46.1,26.0,16.4,51.2,24.9,7.5,48.0,17.4,4.2,5.8,1.2,23.4,2459.0,48.0,52.0,2304.0,76.56666666666666,2.4150666666666667,2304.0,0,-0.1926390631535071,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
242900.0,WEST TOWN,1167.0,2.4,81.6,2.0,5.2,1.7,19.4,36.1,22.6,74.8,12.1,16.9,20.2,55.3,21.4,3.1,47.3,3.8,6.2,8.3,6.8,27.6,1656.0,51.6,48.4,2429.0,75.8,2.6782,2429.0,0,-0.9593057298201728,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
570400.0,ARCHER HEIGHTS,855.0,6.8,58.2,7.1,13.5,14.8,45.0,9.2,1.5,34.9,38.3,32.8,19.5,35.6,24.1,20.8,50.7,26.1,3.4,1.8,0.3,17.7,1827.0,48.1,51.9,5704.0,78.4,2.934,5704.0,1,1.6406942701798357,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81100.0,NEAR NORTH SIDE,2826.0,4.2,71.6,0.0,1.8,1.1,2.6,43.1,30.1,80.4,20.8,9.4,63.6,29.4,5.7,1.3,16.9,5.2,27.7,9.9,5.1,35.1,3766.0,45.7,54.3,811.0,77.6,1.6891,811.0,1,0.8406942701798243,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
110300.0,JEFFERSON PARK,2945.0,4.2,62.8,5.9,12.0,5.8,26.3,22.2,7.0,73.5,25.6,10.9,11.6,40.6,35.6,12.2,67.9,14.2,0.7,0.3,1.1,15.8,5257.0,50.8,49.2,1103.0,80.2,1.2974,1103.0,1,3.440694270179833,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
190200.0,BELMONT CRAGIN,2906.0,9.2,60.7,17.5,19.0,19.4,22.8,13.7,2.9,44.9,37.9,23.1,10.2,36.4,37.9,15.5,62.0,11.8,2.6,4.3,2.0,17.4,5591.0,50.1,49.9,1902.0,82.3,2.7792,1902.0,1,5.540694270179827,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
221300.0,LOGAN SQUARE,1935.0,7.9,74.8,14.7,7.3,3.9,12.8,42.2,14.8,63.8,13.5,24.5,43.3,38.4,15.2,3.1,36.5,2.8,7.3,7.8,5.6,40.0,2671.0,51.9,48.1,2213.0,81.2,1.8448,2213.0,1,4.440694270179833,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
251200.0,AUSTIN,1996.0,13.3,45.1,20.0,5.9,16.6,32.3,10.6,1.9,36.8,49.8,18.3,27.3,31.8,28.4,12.5,56.3,12.5,1.6,0.0,2.4,27.3,4297.0,50.6,49.4,2512.0,75.5,2.7243,2512.0,0,-1.25930572982017,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
282800.0,NEAR WEST SIDE,951.0,5.8,65.2,0.7,5.3,1.1,11.3,21.9,29.8,80.6,17.9,5.1,18.7,53.4,20.7,7.2,41.1,7.8,12.2,5.7,6.3,26.9,1517.0,48.5,51.5,2828.0,81.7,3.9088,2828.0,1,4.940694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
260600.0,WEST GARFIELD PARK,621.0,9.7,30.3,49.7,6.7,18.8,44.0,1.5,0.3,21.2,66.1,18.5,45.1,38.5,12.3,4.1,61.2,2.8,1.7,6.0,1.5,26.7,2199.0,43.5,56.5,2606.0,72.0,2.9634,2606.0,0,-4.75930572982017,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
710700.0,AUBURN GRESHAM,1275.0,14.2,42.0,18.8,3.1,11.0,36.6,7.1,3.3,46.2,45.1,20.0,36.6,42.8,15.5,5.1,61.5,1.5,3.1,0.0,3.6,30.3,2651.0,43.6,56.4,7107.0,71.3,2.0093,7107.0,0,-5.459305729820173,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
710900.0,AUBURN GRESHAM,935.0,17.6,33.8,45.5,5.8,19.2,31.6,5.2,6.6,32.6,49.2,25.3,37.3,39.6,18.7,4.3,56.5,2.6,0.0,1.2,6.5,33.2,2380.0,45.5,54.5,7109.0,74.6,2.2163,7109.0,0,-2.1593057298201757,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
711400.0,AUBURN GRESHAM,922.0,14.3,33.3,31.3,7.5,15.6,41.4,9.8,3.9,39.3,48.3,21.7,29.8,50.4,13.8,6.0,61.1,5.1,0.0,0.0,4.1,29.6,2346.0,49.7,50.3,7114.0,66.6,3.0633,7114.0,0,-10.159305729820176,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
720300.0,BEVERLY,1973.0,4.2,59.7,1.2,0.0,1.4,15.3,27.5,27.8,94.0,20.6,0.4,1.1,27.6,45.5,25.8,75.2,3.1,0.7,0.0,5.6,15.5,4024.0,48.7,51.3,7203.0,81.9,1.6339,7203.0,1,5.140694270179836,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
730300.0,WASHINGTON HEIGHTS,524.0,9.7,45.5,10.7,4.9,5.2,34.6,14.9,4.5,49.3,42.7,15.8,10.9,53.8,23.5,11.9,68.3,15.4,1.2,0.0,0.0,15.2,1172.0,42.8,57.2,7303.0,73.6,3.0277,7303.0,0,-3.1593057298201757,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
740100.0,MOUNT GREENWOOD,1381.0,3.3,60.3,6.0,3.7,3.5,24.2,18.6,13.3,89.0,18.5,3.3,9.2,30.1,51.8,8.9,83.4,5.5,0.7,0.0,0.7,9.7,2945.0,46.9,53.1,7401.0,77.0,1.5402,7401.0,1,0.24069427017983003,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
62800.0,LAKE VIEW,2607.0,2.2,84.9,0.9,0.8,1.1,3.3,51.7,35.9,93.8,5.5,4.5,17.6,54.0,23.2,5.2,39.2,8.9,4.4,5.4,9.2,32.9,3500.0,46.5,53.5,628.0,78.6,2.5367,628.0,1,1.8406942701798243,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
63400.0,LAKE VIEW,1596.0,1.3,84.9,0.0,1.3,0.6,4.6,54.3,27.6,88.0,8.2,7.1,36.2,53.9,10.0,0.0,23.5,4.0,4.1,3.8,8.6,55.9,1958.0,41.1,58.9,634.0,81.03333333333333,2.925933333333333,634.0,1,4.2740276035131615,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70500.0,LINCOLN PARK,1942.0,1.6,71.0,0.0,4.2,2.5,11.3,35.2,36.3,89.5,11.0,3.9,17.8,43.9,34.2,4.1,43.5,11.7,2.7,2.2,5.3,34.6,3137.0,49.4,50.6,705.0,74.3,1.3722,705.0,0,-2.459305729820173,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71600.0,LINCOLN PARK,998.0,4.5,69.3,3.9,1.3,2.4,2.8,52.0,33.5,88.8,14.8,2.3,16.1,44.8,35.4,3.6,38.9,7.6,4.0,1.1,10.7,37.8,1666.0,51.9,48.1,716.0,80.3,2.691,716.0,1,3.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
71800.0,LINCOLN PARK,1647.0,4.9,70.7,1.1,0.4,1.7,8.7,47.5,36.3,91.5,10.4,2.8,13.3,42.8,39.4,4.4,40.3,7.3,2.8,6.4,9.0,34.2,2714.0,53.3,46.7,718.0,80.3,3.1764,718.0,1,3.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80100.0,NEAR NORTH SIDE,4605.0,2.8,69.3,0.0,0.0,1.0,5.6,40.3,41.8,82.7,30.4,7.2,35.5,52.1,10.9,1.6,25.9,5.6,15.8,10.9,10.4,31.4,7078.0,45.7,54.3,801.0,86.5,1.8738,801.0,1,9.74069427017983,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
80400.0,NEAR NORTH SIDE,2448.0,12.7,62.7,54.3,4.2,9.0,12.1,31.6,19.2,46.5,51.3,4.7,54.0,27.7,18.3,0.0,26.5,2.6,18.1,1.7,10.7,40.5,5053.0,41.9,58.1,804.0,83.9,2.1001666666666665,804.0,1,7.140694270179836,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
81300.0,NEAR NORTH SIDE,3164.0,4.6,58.0,3.9,0.0,0.0,3.8,35.6,44.4,89.3,30.5,2.9,51.4,41.7,4.0,2.9,18.6,0.0,31.7,13.7,5.3,30.8,5232.0,45.2,54.8,813.0,85.6,1.7985,813.0,1,8.840694270179824,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50600.0,NORTH CENTER,1711.0,2.1,79.0,2.9,0.5,2.4,8.4,52.1,26.0,84.9,8.8,10.8,21.9,49.9,22.2,6.0,34.2,3.5,6.2,1.0,9.5,45.7,2371.0,55.2,44.8,506.0,81.3,3.2096,506.0,1,4.540694270179827,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60500.0,LAKE VIEW,709.0,1.2,61.5,12.9,11.0,8.7,16.7,32.3,19.4,64.1,36.0,8.8,46.4,37.6,15.2,0.7,34.2,2.9,10.4,4.1,13.8,34.6,1242.0,52.5,47.5,605.0,80.2,3.3072,605.0,1,3.440694270179833,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60900.0,LAKE VIEW,5130.0,5.0,74.8,0.0,0.0,3.5,9.2,41.5,28.5,80.8,16.5,7.9,49.4,40.0,8.9,1.7,29.3,1.8,5.5,7.9,5.3,50.3,6849.0,52.6,47.4,609.0,84.1,3.3299,609.0,1,7.340694270179824,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
230300.0,HUMBOLDT PARK,462.0,5.5,55.1,26.5,25.6,11.8,23.0,10.4,3.6,43.9,34.1,24.2,23.2,45.4,27.5,3.9,38.3,14.8,5.7,13.1,2.4,25.7,1188.0,49.3,50.7,2303.0,76.8,2.2742333333333336,2303.0,1,0.040694270179827186,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
230900.0,HUMBOLDT PARK,2618.0,9.4,53.3,28.1,11.7,13.4,26.1,17.7,5.3,44.2,43.4,16.5,33.5,42.3,21.4,2.8,51.0,9.2,3.5,5.6,2.6,28.2,5330.0,47.5,52.5,2309.0,79.2,2.4729,2309.0,1,2.440694270179833,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
231100.0,HUMBOLDT PARK,518.0,13.8,42.1,24.3,9.9,12.9,44.8,5.2,1.8,42.7,44.4,16.7,28.8,35.9,22.6,12.6,44.1,9.7,0.8,23.1,1.0,21.3,1227.0,48.7,51.3,2311.0,74.2,2.3178,2311.0,0,-2.559305729820167,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
240600.0,WEST TOWN,994.0,7.7,76.5,14.5,5.6,6.1,13.6,39.3,26.9,71.1,17.1,14.3,18.7,48.2,31.5,1.6,46.2,5.6,4.6,3.6,4.7,35.4,1479.0,49.8,50.2,2406.0,80.13333333333333,2.701866666666666,2406.0,1,3.374027603513156,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
243400.0,WEST TOWN,1994.0,7.0,68.0,13.9,6.7,5.4,14.5,33.5,19.3,69.6,20.2,15.7,25.7,54.9,14.2,5.2,38.3,4.0,9.8,7.6,8.1,32.2,2919.0,50.3,49.7,2434.0,81.2,2.2484,2434.0,1,4.440694270179833,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
250200.0,AUSTIN,1397.0,15.4,50.1,24.5,13.8,13.3,35.1,5.4,3.6,32.9,42.7,26.4,17.6,51.5,20.2,10.7,62.8,13.2,4.2,3.3,3.4,13.2,2860.0,50.8,49.2,2502.0,75.7,3.0354,2502.0,0,-1.0593057298201671,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250700.0,AUSTIN,2402.0,13.0,42.7,35.4,1.9,16.1,44.3,4.0,1.4,35.6,48.5,21.1,27.8,53.6,14.5,4.1,65.6,4.4,2.6,1.2,2.7,23.6,5580.0,43.3,56.7,2507.0,69.6,1.6591,2507.0,0,-7.159305729820176,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251300.0,AUSTIN,2324.0,15.1,41.6,20.7,6.8,16.7,40.5,6.6,2.1,41.2,46.9,21.8,33.4,41.6,13.0,12.1,43.7,18.5,1.2,1.8,2.8,32.0,4882.0,42.9,57.1,2513.0,71.2,1.9294,2513.0,0,-5.559305729820167,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
282700.0,NEAR WEST SIDE,1542.0,10.8,63.0,19.0,6.0,13.6,22.5,18.1,23.3,63.2,30.4,13.5,15.0,58.9,24.2,1.9,52.2,8.0,8.2,0.9,5.5,25.3,2581.0,45.3,54.7,2827.0,74.3,2.4719,2827.0,0,-2.459305729820173,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
440201.0,CHATHAM,2544.0,12.4,52.0,23.0,5.4,7.4,28.8,8.5,8.5,42.9,51.8,14.1,36.1,48.2,14.4,1.3,55.8,2.2,0.7,1.5,0.0,39.9,5278.0,41.5,58.5,4402.01,73.2,1.8789,4402.01,0,-3.559305729820167,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
530501.0,WEST PULLMAN,1777.0,10.7,40.3,23.4,4.7,8.6,34.4,10.8,7.1,34.4,60.0,14.8,11.4,52.2,26.6,9.8,79.8,6.6,0.0,1.5,3.1,9.1,4695.0,43.6,56.4,5305.01,68.7,2.2499,5305.01,0,-8.059305729820167,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
530503.0,WEST PULLMAN,2375.0,14.0,40.8,25.5,2.6,15.1,30.5,9.9,5.7,43.1,54.5,13.6,21.6,41.5,28.3,8.5,71.2,4.4,2.3,1.8,5.6,14.6,5469.0,44.5,55.5,5305.03,72.5,1.4274,5305.03,0,-4.25930572982017,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
